All accuracies:

File                                    Accuracy  

pred_italian_12500_exp8_res31.txt       89.90     
pred_italian_12500_exp8_res90.txt       87.80     
pred_italian_12500_exp8_res20.txt       86.30     
pred_italian_12500_exp8_res77.txt       83.70     
pred_italian_12500_exp8_res17.txt       89.50     
pred_italian_12500_exp8_res76.txt       86.40     
pred_italian_12500_exp8_res59.txt       89.30     
pred_italian_12500_exp8_res60.txt       88.00     
pred_italian_12500_exp8_res93.txt       89.10     
pred_italian_12500_exp8_res4.txt        86.80     
pred_italian_12500_exp8_res71.txt       90.60     
pred_italian_12500_exp8_res73.txt       84.60     
pred_italian_12500_exp8_res62.txt       86.60     
pred_italian_12500_exp8_res94.txt       89.60     
pred_italian_12500_exp8_res49.txt       88.10     
pred_italian_12500_exp8_res65.txt       88.30     
pred_italian_12500_exp8_res28.txt       86.70     
pred_italian_12500_exp8_res96.txt       87.00     
pred_italian_12500_exp8_res2.txt        89.50     
pred_italian_12500_exp8_res5.txt        83.20     
pred_italian_12500_exp8_res57.txt       88.30     
pred_italian_12500_exp8_res91.txt       84.90     
pred_italian_12500_exp8_res66.txt       85.60     
pred_italian_12500_exp8_res14.txt       87.40     
pred_italian_12500_exp8_res88.txt       87.40     
pred_italian_12500_exp8_res67.txt       85.80     
pred_italian_12500_exp8_res27.txt       89.70     
pred_italian_12500_exp8_res1.txt        87.50     
pred_italian_12500_exp8_res48.txt       88.70     
pred_italian_12500_exp8_res30.txt       86.40     
pred_italian_12500_exp8_res100.txt      85.30     
pred_italian_12500_exp8_res70.txt       87.20     
pred_italian_12500_exp8_res92.txt       87.80     
pred_italian_12500_exp8_res51.txt       88.20     
pred_italian_12500_exp8_res35.txt       85.60     
italian_exp8_weighted_voted.txt         93.00     
pred_italian_12500_exp8_res21.txt       87.00     
pred_italian_12500_exp8_res42.txt       90.00     
pred_italian_12500_exp8_res72.txt       87.20     
pred_italian_12500_exp8_res40.txt       83.20     
pred_italian_12500_exp8_res85.txt       90.60     
pred_italian_12500_exp8_res58.txt       88.90     
pred_italian_12500_exp8_res10.txt       86.50     
pred_italian_12500_exp8_res11.txt       86.10     
pred_italian_12500_exp8_res33.txt       87.90     
pred_italian_12500_exp8_res61.txt       90.10     
pred_italian_12500_exp8_res34.txt       88.20     
pred_italian_12500_exp8_res75.txt       85.60     
pred_italian_12500_exp8_res36.txt       89.30     
pred_italian_12500_exp8_res64.txt       87.80     
pred_italian_12500_exp8_res82.txt       87.20     
pred_italian_12500_exp8_res74.txt       86.00     
pred_italian_12500_exp8_res13.txt       87.30     
pred_italian_12500_exp8_res3.txt        86.80     
pred_italian_12500_exp8_res79.txt       88.00     
pred_italian_12500_exp8_res52.txt       89.30     
pred_italian_12500_exp8_res9.txt        88.70     
pred_italian_12500_exp8_res53.txt       87.30     
pred_italian_12500_exp8_res97.txt       89.00     
pred_italian_12500_exp8_res54.txt       88.30     
pred_italian_12500_exp8_res12.txt       90.20     
pred_italian_12500_exp8_res80.txt       86.10     
pred_italian_12500_exp8_res56.txt       89.90     
pred_italian_12500_exp8_res8.txt        88.80     
pred_italian_12500_exp8_res84.txt       90.10     
pred_italian_12500_exp8_res98.txt       89.90     
pred_italian_12500_exp8_res26.txt       79.30     
pred_italian_12500_exp8_res86.txt       87.10     
pred_italian_12500_exp8_res16.txt       85.90     
pred_italian_12500_exp8_res43.txt       88.60     
pred_italian_12500_exp8_res44.txt       88.30     
pred_italian_12500_exp8_res47.txt       86.70     
pred_italian_12500_exp8_res19.txt       88.50     
pred_italian_12500_exp8_res55.txt       88.50     
pred_italian_12500_exp8_res83.txt       87.40     
pred_italian_12500_exp8_res50.txt       89.00     
pred_italian_12500_exp8_res22.txt       88.70     
pred_italian_12500_exp8_res68.txt       89.30     
pred_italian_12500_exp8_res29.txt       88.70     
pred_italian_12500_exp8_res45.txt       88.80     
pred_italian_12500_exp8_res39.txt       88.80     
pred_italian_12500_exp8_res37.txt       90.20     
pred_italian_12500_exp8_res46.txt       87.30     
pred_italian_12500_exp8_res25.txt       85.00     
pred_italian_12500_exp8_res95.txt       88.00     
pred_italian_12500_exp8_res89.txt       89.50     
pred_italian_12500_exp8_res99.txt       87.30     
pred_italian_12500_exp8_res32.txt       87.40     
pred_italian_12500_exp8_res7.txt        88.10     
pred_italian_12500_exp8_res87.txt       87.80     
pred_italian_12500_exp8_res63.txt       87.70     
pred_italian_12500_exp8_res24.txt       86.50     
pred_italian_12500_exp8_res78.txt       88.30     
pred_italian_12500_exp8_res15.txt       87.70     
pred_italian_12500_exp8_res41.txt       89.60     
pred_italian_12500_exp8_res18.txt       88.30     
pred_italian_12500_exp8_res81.txt       86.60     
italian_exp8_voted.txt                  92.90     
pred_italian_12500_exp8_res38.txt       86.30     
pred_italian_12500_exp8_res23.txt       87.90     
pred_italian_12500_exp8_res69.txt       89.40     
pred_italian_12500_exp8_res6.txt        87.80     

Average accuracy of s1-s100 models:     87.68                                   
