All accuracies:

File                                    Accuracy  

pred_navajo_12500_exp6_res72.txt        83.60     
pred_navajo_12500_exp6_res27.txt        84.50     
pred_navajo_12500_exp6_res95.txt        81.70     
pred_navajo_12500_exp6_res41.txt        80.00     
pred_navajo_12500_exp6_res25.txt        81.70     
pred_navajo_12500_exp6_res5.txt         81.20     
pred_navajo_12500_exp6_res79.txt        83.00     
pred_navajo_12500_exp6_res78.txt        83.30     
pred_navajo_12500_exp6_res16.txt        83.00     
pred_navajo_12500_exp6_res80.txt        83.50     
pred_navajo_12500_exp6_res61.txt        82.40     
pred_navajo_12500_exp6_res45.txt        83.90     
pred_navajo_12500_exp6_res82.txt        81.30     
pred_navajo_12500_exp6_res51.txt        81.60     
pred_navajo_12500_exp6_res31.txt        82.00     
pred_navajo_12500_exp6_res42.txt        80.40     
pred_navajo_12500_exp6_res30.txt        81.10     
pred_navajo_12500_exp6_res55.txt        82.90     
pred_navajo_12500_exp6_res20.txt        81.70     
pred_navajo_12500_exp6_res38.txt        83.90     
pred_navajo_12500_exp6_res14.txt        84.10     
pred_navajo_12500_exp6_res13.txt        81.90     
pred_navajo_12500_exp6_res63.txt        83.20     
pred_navajo_12500_exp6_res24.txt        82.90     
pred_navajo_12500_exp6_res94.txt        82.90     
pred_navajo_12500_exp6_res15.txt        80.90     
pred_navajo_12500_exp6_res33.txt        82.10     
pred_navajo_12500_exp6_res26.txt        83.50     
pred_navajo_12500_exp6_res62.txt        81.70     
pred_navajo_12500_exp6_res49.txt        78.80     
pred_navajo_12500_exp6_res70.txt        82.70     
pred_navajo_12500_exp6_res7.txt         83.00     
pred_navajo_12500_exp6_res4.txt         82.20     
pred_navajo_12500_exp6_res84.txt        82.60     
navajo_exp6_voted.txt                   91.60     
pred_navajo_12500_exp6_res8.txt         81.70     
pred_navajo_12500_exp6_res58.txt        82.10     
pred_navajo_12500_exp6_res18.txt        81.40     
pred_navajo_12500_exp6_res50.txt        80.10     
pred_navajo_12500_exp6_res59.txt        83.30     
pred_navajo_12500_exp6_res99.txt        84.90     
pred_navajo_12500_exp6_res85.txt        83.00     
pred_navajo_12500_exp6_res23.txt        82.50     
pred_navajo_12500_exp6_res83.txt        81.80     
pred_navajo_12500_exp6_res100.txt       81.90     
pred_navajo_12500_exp6_res11.txt        81.80     
pred_navajo_12500_exp6_res81.txt        80.10     
pred_navajo_12500_exp6_res67.txt        80.90     
pred_navajo_12500_exp6_res44.txt        84.20     
pred_navajo_12500_exp6_res76.txt        82.70     
pred_navajo_12500_exp6_res3.txt         83.20     
pred_navajo_12500_exp6_res87.txt        81.90     
pred_navajo_12500_exp6_res57.txt        83.10     
pred_navajo_12500_exp6_res29.txt        82.60     
navajo_exp6_weighted_voted.txt          91.80     
pred_navajo_12500_exp6_res69.txt        83.60     
pred_navajo_12500_exp6_res89.txt        83.60     
pred_navajo_12500_exp6_res6.txt         83.60     
pred_navajo_12500_exp6_res93.txt        82.40     
pred_navajo_12500_exp6_res53.txt        82.20     
pred_navajo_12500_exp6_res66.txt        83.70     
pred_navajo_12500_exp6_res86.txt        84.00     
pred_navajo_12500_exp6_res97.txt        83.60     
pred_navajo_12500_exp6_res17.txt        84.70     
pred_navajo_12500_exp6_res54.txt        81.60     
pred_navajo_12500_exp6_res39.txt        81.60     
pred_navajo_12500_exp6_res28.txt        81.60     
pred_navajo_12500_exp6_res12.txt        81.40     
pred_navajo_12500_exp6_res19.txt        83.40     
pred_navajo_12500_exp6_res65.txt        81.80     
pred_navajo_12500_exp6_res64.txt        81.50     
pred_navajo_12500_exp6_res32.txt        83.40     
pred_navajo_12500_exp6_res96.txt        80.80     
pred_navajo_12500_exp6_res56.txt        82.00     
pred_navajo_12500_exp6_res68.txt        83.60     
pred_navajo_12500_exp6_res98.txt        83.00     
pred_navajo_12500_exp6_res88.txt        80.50     
pred_navajo_12500_exp6_res2.txt         83.70     
pred_navajo_12500_exp6_res77.txt        82.10     
pred_navajo_12500_exp6_res48.txt        84.40     
pred_navajo_12500_exp6_res47.txt        83.80     
pred_navajo_12500_exp6_res37.txt        82.80     
pred_navajo_12500_exp6_res9.txt         82.60     
pred_navajo_12500_exp6_res34.txt        81.20     
pred_navajo_12500_exp6_res21.txt        81.40     
pred_navajo_12500_exp6_res35.txt        80.10     
pred_navajo_12500_exp6_res1.txt         80.90     
pred_navajo_12500_exp6_res10.txt        83.10     
pred_navajo_12500_exp6_res90.txt        81.10     
pred_navajo_12500_exp6_res36.txt        82.00     
pred_navajo_12500_exp6_res22.txt        82.40     
pred_navajo_12500_exp6_res40.txt        81.90     
pred_navajo_12500_exp6_res75.txt        81.30     
pred_navajo_12500_exp6_res74.txt        82.30     
pred_navajo_12500_exp6_res43.txt        83.90     
pred_navajo_12500_exp6_res52.txt        81.30     
pred_navajo_12500_exp6_res91.txt        81.50     
pred_navajo_12500_exp6_res92.txt        83.70     
pred_navajo_12500_exp6_res73.txt        82.70     
pred_navajo_12500_exp6_res46.txt        82.90     
pred_navajo_12500_exp6_res71.txt        82.20     
pred_navajo_12500_exp6_res60.txt        82.20     

Average accuracy of s1-s100 models:     82.38                                   
